qid,title,filename,question,sentence,summarized_paragraph,sec_id,par_id,data_rule_1,extra_rule_1,bool_rule_1,data_rule_2,extra_rule_2,bool_rule_2,data_rule_3,extra_rule_3,bool_rule_3,FinalRatings,avg_grammar_rating,unique_pseudonyms,count_unique_pseudonyms,avg_answerability_rating,sum_yes_meaningful,sum_no_meaning,sum_maybe_meaning,FinalRatings_not_has_anon_sheep,uniq_psudo_not_has_anon_sheep,find_anon_elephant_in_FinalRatings,qid_is_332
722,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,What did bernays write that the result of Gödel's drew the attention of the hilbert school to two?,bernays has written  that this result of gödel's drew the attention of  the hilbert school to two observations:  that intuitionistic logic goes beyond finitism and that it may not be the only acceptable system.,"Gödel's result drew attention of the Hilbert school to two observations: first, that intuitionistic logic goes beyond finitism, and secondly, that finitist systems may not be the only acceptable ones from the foundational point of view.   Bernays has written  that this result of Gödel's drew the attention of  the Hilbert school to two observations:  that intuitionistic logic goes beyond finitism and that it may not be the only acceptable system.",19.0,7.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'Bernays'}], 'offset': 9, 'length': 7, 'context': {'text': ""What did bernays write that the result of Gödel's drew t..."", 'offset': 9, 'length': 7}, 'sentence': ""What did bernays write that the result of Gödel's drew the attention of the hilbert school to two?"", 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}, {'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'Hilbert'}, {'value': 'Gilbert'}, {'value': 'Wilbert'}, {'value': 'Dilbert'}, {'value': 'filbert'}], 'offset': 76, 'length': 7, 'context': {'text': ""...lt of Gödel's drew the attention of the hilbert school to two?"", 'offset': 43, 'length': 7}, 'sentence': ""What did bernays write that the result of Gödel's drew the attention of the hilbert school to two?"", 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}]}","['TYPOS', 'TYPOS']",False,"[{'token': What, 'tag': 'WP'}]",,True,"[{'text': 'Gödel', 'label': 'PERSON'}, {'text': 'two', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
723,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,What did bernays write that the result of Gödel's drew the attention of the hilbert school to two?,bernays has written  that this result of gödel's drew the attention of  the hilbert school to two observations:  that intuitionistic logic goes beyond finitism and that it may not be the only acceptable system.,"Gödel's result drew attention of the Hilbert school to two observations: first, that intuitionistic logic goes beyond finitism, and secondly, that finitist systems may not be the only acceptable ones from the foundational point of view.   Bernays has written  that this result of Gödel's drew the attention of  the Hilbert school to two observations:  that intuitionistic logic goes beyond finitism and that it may not be the only acceptable system.",19.0,7.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'Bernays'}], 'offset': 9, 'length': 7, 'context': {'text': ""What did bernays write that the result of Gödel's drew t..."", 'offset': 9, 'length': 7}, 'sentence': ""What did bernays write that the result of Gödel's drew the attention of the hilbert school to two?"", 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}, {'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'Hilbert'}, {'value': 'Gilbert'}, {'value': 'Wilbert'}, {'value': 'Dilbert'}, {'value': 'filbert'}], 'offset': 76, 'length': 7, 'context': {'text': ""...lt of Gödel's drew the attention of the hilbert school to two?"", 'offset': 43, 'length': 7}, 'sentence': ""What did bernays write that the result of Gödel's drew the attention of the hilbert school to two?"", 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}]}","['TYPOS', 'TYPOS']",False,"[{'token': What, 'tag': 'WP'}]",,True,"[{'text': 'Gödel', 'label': 'PERSON'}, {'text': 'two', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
726,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,What can be used to interpret the former by means of?,"this is because the latter can be interpreted within the former by means of a simple translation, and thus to be convinced of the consistency of classical arithmetic it is enough to be convinced of heyting arithmetic.","Heyting arithmetic is defined to be the same as classical arithmetic, except that the underlying predicate logic is given by intuitionistic axioms and rules of inference. We now consider Gödel 1933e, in which Gödel showed, in effect, that intuitionistic arithmetic is only apparently weaker than classical first-order arithmetic. This is because the latter can be interpreted within the former by means of a simple translation, and thus to be convinced of the consistency of classical arithmetic it is enough to be convinced of Heyting arithmetic.",19.0,1.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
727,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,Heyting arithmetic is a part of what kind of arithmetic?,"this is because the latter can be interpreted within the former by means of a simple translation, and thus to be convinced of the consistency of classical arithmetic it is enough to be convinced of heyting arithmetic.","Heyting arithmetic is defined to be the same as classical arithmetic, except that the underlying predicate logic is given by intuitionistic axioms and rules of inference. We now consider Gödel 1933e, in which Gödel showed, in effect, that intuitionistic arithmetic is only apparently weaker than classical first-order arithmetic. This is because the latter can be interpreted within the former by means of a simple translation, and thus to be convinced of the consistency of classical arithmetic it is enough to be convinced of Heyting arithmetic.",19.0,1.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': what, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
728,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,What is the only way to prove a theorem without a formalization of it?,"a rigorous proof would have to establish the proof of ‘if p ⊢ φ, then p ⋅ 0 ≠ 1’ in p.   the above proof is not the only way to prove the theorem, but it is the best way to show that it can be proved without a formalization of the proof.","The above proof  of the Second Incompleteness Theorem is deceptively simple as it avoids the formalization. A rigorous proof would have to establish the proof of ‘if P ⊢ φ, then P ⋅ 0 ≠ 1’ in P.   The above proof is not the only way to prove the Theorem, but it is the best way to show that it can be proved without a formalization of the proof. The proof is published in the book ‘Incompletes’, published by Oxford University Press.",10.0,4.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
729,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,A rigorous proof would have to do what?,"a rigorous proof would have to establish the proof of ‘if p ⊢ φ, then p ⋅ 0 ≠ 1’ in p.   the above proof is not the only way to prove the theorem, but it is the best way to show that it can be proved without a formalization of the proof.","The above proof  of the Second Incompleteness Theorem is deceptively simple as it avoids the formalization. A rigorous proof would have to establish the proof of ‘if P ⊢ φ, then P ⋅ 0 ≠ 1’ in P.   The above proof is not the only way to prove the Theorem, but it is the best way to show that it can be proved without a formalization of the proof. The proof is published in the book ‘Incompletes’, published by Oxford University Press.",10.0,4.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': what, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
730,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,What is the difference between the concept of provability in a specified formal system and provability by any correct means?,"it makes exact the difference between the concept of “provability in a specified formal system’ and that of ‘provability by any correct means’   this result of gödel's , which marks the beginning of provability logic, is known as the gödel paradox.","Gödel's result marks the beginning of provability logic. It makes exact the difference between the concept of “provability in a specified formal system’ and that of ‘provability by any correct means’   This result of Gödel's , which marks the Beginning of Provability logic, is known as the Gödel paradox.   It is the result of the experiment of proving the existence of a certain type of truth in a formal system. It is also known as the Gödel conjecture.",20.0,1.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
732,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,"What is still an element of < n , ∈ >?","we used the mostowski collapse to construct the transitive set n. we now return to the proof of the ch in l. as it turns out, the real number a is still an element of < n, ∈ > .","We used the Mostowski Collapse to construct the transitive set N. We now return to the proof of the CH in L. As it turns out, the real number A is still an element of < N, ∈ > . By basic properties of L, A must be < Lα , ℵ0 > for some α. Since N is countable, α is also countable too. Thus A is constructible on a countable level, which was to have been shown.",14.0,19.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Put a space after the comma, but not before the comma', 'shortMessage': '', 'replacements': [{'value': ','}], 'offset': 31, 'length': 2, 'context': {'text': 'What is still an element of < n , ∈ >?', 'offset': 31, 'length': 2}, 'sentence': 'What is still an element of < n , ∈ >?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'COMMA_PARENTHESIS_WHITESPACE', 'description': 'Use of whitespace before comma and before/after parentheses', 'issueType': 'whitespace', 'category': {'id': 'TYPOGRAPHY', 'name': 'Typography'}}}]}",['TYPOGRAPHY'],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
734,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,Who's result drew attention of the hilbert school to two observations?,"gödel's result drew attention of the hilbert school to two observations: first, that intuitionistic logic goes beyond finitism, and secondly, that finitist systems may not be the only acceptable ones from the foundational point of view.","Gödel's result drew attention of the Hilbert school to two observations: first, that intuitionistic logic goes beyond finitism, and secondly, that finitist systems may not be the only acceptable ones from the foundational point of view.   Bernays has written  that this result of Gödel's drew the attention of  the Hilbert school to two observations:  that intuitionistic logic goes beyond finitism and that it may not be the only acceptable system.",19.0,7.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Did you mean ""whose result""?', 'shortMessage': '', 'replacements': [{'value': 'Whose result'}], 'offset': 0, 'length': 12, 'context': {'text': ""Who's result drew attention of the hilbert school to..."", 'offset': 0, 'length': 12}, 'sentence': ""Who's result drew attention of the hilbert school to two observations?"", 'type': {'typeName': 'Other'}, 'rule': {'id': 'WHOS_NN', 'subId': '4', 'description': 'whos NN (possessive)', 'issueType': 'misspelling', 'urls': [{'value': 'https://en.wikipedia.org/wiki/Wikipedia:Lists_of_common_misspellings/Grammar_and_Misc'}], 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}, {'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'Hilbert'}, {'value': 'Gilbert'}, {'value': 'Wilbert'}, {'value': 'Dilbert'}, {'value': 'filbert'}], 'offset': 35, 'length': 7, 'context': {'text': ""Who's result drew attention of the hilbert school to two observations?"", 'offset': 35, 'length': 7}, 'sentence': ""Who's result drew attention of the hilbert school to two observations?"", 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}]}","['TYPOS', 'TYPOS']",False,"[{'token': Who, 'tag': 'WP'}]",,True,"[{'text': 'two', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
737,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,What does it mean to better understand v?,"this is reminiscent of a remark of hugh wood in, that studying forcing leads to a better understanding of v. the general principle being that studying the models is useful to obtain a better picture of v , says woodin in his book, ""v: the theory of forces and forces in the world""","Study of forcing leads to a better understanding of V, says Hugh Woodin. Study of models of a theory is useful to understand the theory itself, he says. This is reminiscent of a remark of Hugh Wood in, that studying forcing leads to a better Understanding of V. The general principle being that studying the models is useful to obtain a better picture of V , says Woodin in his book, ""V: The Theory of Forces and Forces in the World""",16.0,5.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
